callType,numberPhone,start,end
02,74715299052,20230501081101,20230501110831
01,71945668145,20230509120631,20230509132432
02,74528153561,20230517053815,20230517062033
02,76887163967,20230508004545,20230508033725
01,76298847808,20230524181916,20230524201909
02,78216983745,20230514195909,20230514223703
01,75641481971,20230501105039,20230501110656
01,77776406489,20230511231011,20230512014625
02,76562113472,20230513051422,20230513072444
01,73802903831,20230512202828,20230512211458
02,74486891346,20230509150732,20230509171001
01,72732634606,20230507084024,20230507095207
02,78665094890,20230518140906,20230518143307
01,72361684412,20230507050007,20230507053950
02,78843082743,20230505183044,20230505195432
02,72536737491,20230524024044,20230524053941
02,76468992826,20230513085610,20230513101009
02,74563629313,20230517210658,20230517220305
02,73975668820,20230527143857,20230527154856
02,71827754172,20230525172038,20230525193357
01,74715299052,20230530120247,20230530140504
01,74928326374,20230517033214,20230517043528
02,78401626251,20230526173345,20230526202312
02,79202094108,20230510144102,20230510161537
02,72546214832,20230504140252,20230504155800
01,71932059398,20230517013749,20230517034157
01,73175623240,20230501150409,20230501172344
02,76133377166,20230509061701,20230509070139
01,79739523139,20230512145314,20230512163552
01,73666573496,20230508034642,20230508043705
02,74358352753,20230529045859,20230529053639
01,74313585134,20230508121906,20230508150818
01,79898238993,20230504215007,20230505002249
01,71414742072,20230506143526,20230506154853
01,76161180677,20230529072020,20230529100211
01,75367647676,20230527021040,20230527035714
02,71414742072,20230501141211,20230501152518
01,78843082743,20230528182552,20230528212235
02,76348668229,20230501083226,20230501094743
01,75262331423,20230516213235,20230516215648
01,77201342455,20230518041747,20230518041806
02,71669876723,20230514062221,20230514073434
01,77741385969,20230502085215,20230502093150
01,78729911659,20230524001050,20230524005716
02,78345576264,20230501124313,20230501142037
02,76531955068,20230517051448,20230517073736
02,74238851704,20230517042906,20230517071433
02,74266193507,20230522004347,20230522030939
02,71714365981,20230511002341,20230511025848
02,73934254914,20230518181827,20230518200154
02,71458730635,20230514193353,20230514204212
01,76622171278,20230501062749,20230501063822
01,75511992109,20230517033556,20230517054435
01,79541156661,20230520163247,20230520185915
01,74848009998,20230531081919,20230531084705
02,75186071967,20230522021133,20230522032513
01,75035272232,20230524150703,20230524151702
01,74267570338,20230525205714,20230525224326
01,72254350142,20230526053343,20230526080400
01,72065821120,20230521145332,20230521174241
01,79222872054,20230518180501,20230518195858
02,76955203772,20230511045318,20230511055339
01,79467928973,20230526171224,20230526173145
02,72935761612,20230510210717,20230510234618
01,79552068376,20230529081309,20230529085714
02,75171372847,20230526004754,20230526030854
02,76095197978,20230517210741,20230517213702
01,76859315314,20230510174052,20230510191329
02,78134725398,20230504025657,20230504054059
01,76494926767,20230531185907,20230531192554
01,76642234016,20230516081557,20230516105611
01,77063953377,20230518151640,20230518163341
02,76118846960,20230505042405,20230505043241
02,75905441578,20230517192932,20230517222445
01,77276767626,20230502164742,20230502185929
02,75738237366,20230519064819,20230519083934
01,79347881625,20230505012715,20230505030311
01,72203705215,20230519155227,20230519171247
01,79921801270,20230519044733,20230519061440
01,77741385969,20230529051132,20230529064335
02,74525465464,20230524054525,20230524063058
01,72224240226,20230506071824,20230506095456
02,74599721594,20230506085648,20230506104037
01,78782540855,20230511042621,20230511044221
01,72875764175,20230505202844,20230505223926
01,79711569684,20230509125253,20230509142214
02,78574143096,20230510092949,20230510114454
02,77278523567,20230502144325,20230502173458
02,71148013558,20230527174511,20230527182019
01,79006971317,20230524151633,20230524173531
02,74639482790,20230520214839,20230520220319
02,74537949780,20230524042622,20230524070245
02,77976109195,20230524130951,20230524150147
02,75035272232,20230514211253,20230514213516
02,74855970840,20230522030401,20230522041754
02,73165161835,20230531053129,20230531065628
01,79891203978,20230526013214,20230526030801
02,75759663472,20230528211208,20230528223924
02,72703931517,20230530165204,20230530190222
01,72841057630,20230505111243,20230505140624
01,73087356069,20230515000728,20230515010056
02,76958795842,20230518084522,20230518085614
02,74228408375,20230511120335,20230511145639
01,73301371778,20230518164935,20230518193122
01,77582689206,20230518235241,20230519001401
01,77812094020,20230529022709,20230529043808
02,71091538844,20230514200200,20230514201308
02,77772921970,20230501165817,20230501170001
01,76943937257,20230527072538,20230527073519
01,75692892606,20230513082755,20230513091109
02,73097661215,20230507074344,20230507080517
02,73046122424,20230503093251,20230503093439
02,71518440042,20230503120437,20230503142435
01,79676094387,20230503014013,20230503041842
02,72632752188,20230502110239,20230502133905
01,79259997139,20230511082031,20230511091259
02,76215841410,20230502114808,20230502140250
01,71458730635,20230508211449,20230509000413
01,78067136487,20230518200424,20230518213100
01,73443358970,20230522181443,20230522203019
02,71546722640,20230528215117,20230529002902
02,78743963981,20230504114437,20230504132119
02,76147499273,20230527191449,20230527201154
01,72387915640,20230504114205,20230504133443
01,79505931676,20230518134626,20230518160616
02,74126444860,20230517090456,20230517101510
01,79015491165,20230512031545,20230512044627
02,75598322895,20230527061545,20230527082311
01,73921378807,20230516130231,20230516142913
01,78975831358,20230520114420,20230520130123
02,79265739230,20230519084449,20230519114433
01,74907785826,20230528084724,20230528112223
01,77973499911,20230516081541,20230516085706
02,74639482790,20230530142518,20230530162450
02,72804302697,20230512210256,20230512221611
02,74528153561,20230528155444,20230528163157
01,77573312997,20230518093806,20230518122608
01,75347833700,20230528040047,20230528043709
01,73126298374,20230517053849,20230517060827
01,78056907538,20230507214700,20230507215344
01,71967812694,20230527092205,20230527103626
01,71464626102,20230528202450,20230528210737
01,74007184283,20230522193023,20230522211309
01,72165192388,20230522131026,20230522132547
01,75636208388,20230510021931,20230510040730
01,71612276519,20230523085610,20230523113811
01,78809776346,20230523082809,20230523101158
02,77726561528,20230519105045,20230519124403
01,71385020179,20230513214424,20230513220601
02,74098596990,20230508073507,20230508092718
02,76118846960,20230526014805,20230526040458
01,75985456386,20230523032442,20230523042917
01,75751678656,20230528003711,20230528014034
01,71426263194,20230508195046,20230508195247
01,72536737491,20230503105323,20230503125839
01,79202094108,20230524045741,20230524051446
01,78751155960,20230524205210,20230524214237
02,79443519260,20230530160500,20230530190447
02,71029681298,20230508111700,20230508135112
01,73468611184,20230518175751,20230518202312
02,77721629463,20230520185829,20230520213749
02,73162628236,20230503221658,20230503221926
01,79338337732,20230501182026,20230501183628
01,77263437807,20230516140248,20230516164711
01,79711569684,20230527230750,20230528004455
02,74582654927,20230529115459,20230529141120
02,75614704116,20230530130646,20230530133252
01,78871009771,20230510035341,20230510060428
02,73097661215,20230514035606,20230514063227
01,78134725398,20230528080831,20230528101649
02,71898025769,20230518024407,20230518040744
02,71348054462,20230502173649,20230502183228
02,74313585134,20230520103915,20230520121822
01,74525465464,20230508201403,20230508214836
02,72165199794,20230530121205,20230530131202
02,77272491342,20230526095629,20230526101735
01,71426263194,20230502081047,20230502095248
02,71753505249,20230526091807,20230526102130
02,78452421538,20230517131304,20230517150657
01,72378637419,20230517083007,20230517093737
01,71927216792,20230529065119,20230529072041
01,71071380476,20230506235142,20230507001548
01,79892053094,20230525040830,20230525070112
01,73084958568,20230502080813,20230502091941
02,79195431253,20230527011536,20230527023622
02,73642314592,20230523234342,20230524003442
01,78744571207,20230501012407,20230501021603
02,79177681043,20230519092850,20230519095506
02,75231061193,20230508193359,20230508200634
01,73585773389,20230526014315,20230526022332
02,79419957779,20230511174529,20230511175307
01,78212769494,20230508214236,20230508225739
01,76352510776,20230528153327,20230528180007
01,75526693434,20230526024541,20230526051700
01,79222872054,20230513133346,20230513134456
01,78161334513,20230527061246,20230527074452
02,73574779392,20230523040931,20230523053724
01,71545649140,20230519212319,20230519213547
01,74786128110,20230505064235,20230505070444
01,76738350567,20230518165848,20230518171707
01,75614704116,20230525175837,20230525184000
01,78925254344,20230501093955,20230501110901
02,77885082203,20230529094527,20230529101652
01,73919475874,20230513022720,20230513025748
02,71155447409,20230501045658,20230501063548
02,77002226790,20230513143539,20230513171934
02,72576751803,20230522111014,20230522113158
02,72143681816,20230518200532,20230518211207
01,72615063473,20230517024021,20230517032021
02,71449672082,20230505053048,20230505062509
02,76902625205,20230507151150,20230507164254
02,78304173049,20230526140513,20230526140653
02,74074354663,20230513140205,20230513152331
01,78059263879,20230517022102,20230517044611
02,75358425637,20230531215117,20230531235026
02,75204915344,20230501163917,20230501170331
02,75985456386,20230511090927,20230511111314
02,79075522046,20230515222850,20230515223612
01,77059679097,20230529195009,20230529223852
02,77263437807,20230521074838,20230521090600
02,79222872054,20230504143832,20230504152354
02,73217587509,20230508150952,20230508154933
02,74799121080,20230505145529,20230505175312
02,77468429855,20230515151135,20230515155446
01,73811759356,20230526110447,20230526115335
02,75886904111,20230527102754,20230527125955
01,71887187492,20230514182735,20230514191417
02,72447217847,20230530030519,20230530044503
02,72972057796,20230517221822,20230518002244
02,71546722640,20230507032747,20230507044424
02,77371135760,20230528093840,20230528110831
02,72254350142,20230530145844,20230530171254
02,76059048771,20230519110910,20230519135928
02,74956681202,20230515074905,20230515084146
02,71612276519,20230503065648,20230503093817
01,75126015462,20230504131906,20230504134405
01,72097558218,20230515195109,20230515224630
01,76215841410,20230507010349,20230507013829
02,74486891346,20230524135438,20230524141658
01,77029616276,20230521183200,20230521202009
02,76143242184,20230512124948,20230512153330
01,79368645741,20230522122259,20230522122845
01,78351463282,20230515174356,20230515193211
02,76147499273,20230521175306,20230521193015
01,74297751550,20230520214240,20230521002756
01,77633644670,20230526053448,20230526070450
01,77974655127,20230527214233,20230527221650
01,75993237882,20230515211609,20230515235600
01,76001044819,20230526065628,20230526090649
01,77278523567,20230523225622,20230523234541
02,74525465464,20230518050731,20230518071000
02,76352510776,20230510131326,20230510143016
01,79628879600,20230507091519,20230507114830
02,72877297877,20230504193103,20230504215503
01,75153798640,20230519044958,20230519060627
02,76059048771,20230509174524,20230509204213
01,79907560011,20230518212513,20230518223705
01,73301371778,20230516190442,20230516200617
01,77063953377,20230528124321,20230528130649
02,74048771617,20230503124737,20230503131821
02,75367647676,20230504002118,20230504004113
01,76349198699,20230505232808,20230506001016
01,75648273304,20230517025605,20230517035512
01,76198156696,20230501151018,20230501164629
